4144,2,3
4146,2,6
4148,16,8
4150,12,8
4152,8,7
4154,2,4
4156,21,6
4158,7,8
4160,20,3
4162,14,3
4164,15,4
4166,12,6
4168,18,4
4170,16,9
4172,8,2
4174,17,1
4176,21,9
4178,8,8
4180,18,5
4182,7,9
4184,2,2
4186,13,2
4188,21,2
4190,15,6
4192,15,1
4194,13,3
4196,3,5
4198,18,7
4200,8,1
4202,16,3
4204,10,2
4206,18,7
4208,1,2
4210,2,4
4212,19,8
4214,19,5
4216,13,7
4218,11,6
4220,7,8
4222,3,3
4224,7,6
4226,6,2
4228,17,4
4230,10,9
4232,8,6
4234,18,7
4236,11,3
4238,15,4
4240,16,7
4242,21,7
4244,21,5
4246,8,4
4248,20,6
4250,10,7
4252,11,8
4254,16,1
4256,13,6
4258,8,9
4260,10,6
4262,8,3
4264,6,6
4266,12,7
4268,20,2
4270,13,6
4272,7,9
4274,8,6
4276,13,9
4278,20,6
4280,12,6
4282,11,1
4284,10,2
4286,6,6
4288,9,1
4290,11,9
4292,4,4
4294,14,5
4296,17,6
4298,12,9
4300,2,2
4302,6,4
4304,20,2
4306,13,9
4308,2,9
4310,18,7
4312,9,5
4314,2,7
4316,1,3
4318,3,8
4320,13,1
4322,21,9
4324,3,7
4326,10,1
4328,10,3
4330,3,8
4332,10,3
4334,7,7
4336,13,1
4338,16,8
4340,18,1
4342,19,1
4344,6,8
4346,3,7
4348,11,5
4350,20,2
4352,1,1
4354,12,5
4356,8,2
4358,21,7
4360,4,3
4362,4,1
4364,13,2
4366,9,2
4368,17,9
4370,18,5
4372,5,9
4374,9,3
4376,16,1
4378,13,1
4380,2,7
4382,20,8
4384,20,9
4386,12,6
4388,15,5
4390,18,7
4392,8,5
4394,3,1
4396,15,2
4398,3,6
4400,6,3
4402,15,3
4404,12,8
4406,7,9
4408,21,2
4410,10,2
4412,8,9
4414,10,4
4416,17,4
4418,15,6
4420,8,2
4422,19,5
4424,21,6
4426,11,2
4428,19,3
4430,4,3
4432,17,1
4434,10,1
4436,8,8
4438,2,3
4440,10,7
4442,4,6
4444,15,1
4446,15,4
4448,12,2
4450,13,3
4452,15,8
4454,19,7
4456,20,6
4458,6,6
4460,15,9
4462,5,4
4464,6,3
4466,6,8
4468,14,3
4470,3,5
4472,11,8
4474,7,5
4476,15,4
4478,6,1
4480,17,3
4482,21,9
4484,2,1
4486,16,9
4488,13,1
4490,4,4
4492,20,6
4494,2,9
4496,7,1
4498,16,1
4500,12,2
4502,8,3
4504,19,4
4506,13,1
4508,21,3
4510,1,4
4512,16,2
4514,16,6
4516,7,7
4518,21,4
4520,3,3
4522,9,5
4524,6,5
4526,14,3
4528,3,8
4530,15,7
4532,21,1
4534,17,1
4536,11,2
4538,7,2
4540,9,7
4542,20,1
4544,5,4
4546,5,8
4548,3,4
4550,4,6
4552,14,5
4554,10,7
4556,10,3
4558,20,1
4560,19,4
4562,14,9
4564,12,1
4566,11,8
4568,17,6
4570,8,4
4572,20,1
4574,10,2
4576,3,2
4578,4,9
4580,13,3
4582,19,2
4584,10,2
4586,13,6
4588,11,6
4590,16,9
4592,6,1
4594,3,4
4596,16,8
4598,2,8
4600,7,6
4602,3,5
4604,17,9
4606,1,6
4608,3,5
4610,7,9
4612,13,2
4614,2,4
4616,21,1
4618,3,7
4620,1,5
4622,8,6
4624,18,8
4626,1,8
4628,16,6
4630,19,9
4632,1,1
4634,15,5
4636,15,1
4638,17,9
4640,1,7
4642,11,7
4644,18,2
4646,12,2
4648,14,2
4650,11,8
4652,5,2
4654,8,5
4656,10,3
4658,21,5
4660,13,7
4662,6,6
4664,5,6
4666,15,4
4668,11,4
4670,10,8
4672,7,4
4674,4,2
4676,16,9
4678,2,3
4680,17,5
4682,6,3
4684,18,9
4686,14,7
4688,21,6
4690,12,2
4692,21,1
4694,16,5
4696,13,2
4698,18,9
4700,21,9
4702,10,9
4704,6,7
4706,5,6
4708,8,1
4710,16,3
4712,4,4
4714,15,3
4716,17,7
4718,5,3
4720,10,9
4722,5,9
4724,11,3
4726,10,4
4728,12,7
4730,10,6
4732,6,8
4734,16,9
4736,4,9
4738,18,8
4740,6,9
4742,3,4
4744,1,8
4746,6,6
4748,17,9
4750,17,6
4752,17,8
4754,10,4
4756,3,4
4758,15,2
4760,11,9
4762,20,7
4764,4,4
4766,4,2
4768,5,8
4770,16,9
4772,4,8
4774,2,9
4776,13,4
4778,4,8
4780,7,9
4782,10,2
4784,4,8
4786,4,5
4788,11,5
4790,4,2
4792,6,8
4794,18,6
4796,15,9
4798,12,2
4800,20,3
4802,5,1
4804,1,7
4806,4,2
4808,16,6
4810,17,1
4812,7,3
4814,6,6
4816,21,4
4818,17,1
4820,19,3
4822,18,9
4824,12,1
4826,11,3
4828,19,9
4830,1,4
4832,6,7
4834,18,6
4836,16,8
4838,19,3
4840,14,1
4842,2,4
4844,3,9
4846,9,8
4848,6,3
4850,18,4
4852,2,1
4854,1,4
4856,11,2
4858,4,1
4860,5,1
4862,13,4
4864,19,3
4866,9,5
4868,18,2
4870,21,6
4872,1,4
4874,17,6
4876,7,6
4878,17,6
4880,8,6
4882,18,4
4884,9,6
4886,17,4
4888,17,3
4890,12,5
4892,1,6
4894,20,8
4896,20,8
4898,2,3
4900,6,7
4902,14,9
4904,5,8
4906,9,3
4908,13,5
4910,21,1
4912,15,3
4914,16,9
4916,2,6
4918,21,1
4920,14,3
4922,12,8
4924,14,2
4926,3,3
4928,3,6
4930,17,3
4932,11,6
4934,3,2
4936,14,1
4938,5,8
4940,15,4
4942,3,6
4944,5,5
4946,15,1
4948,16,6
4950,16,5
4952,19,1
4954,20,1
4956,12,3
4958,15,5
4960,7,9
4962,17,8
4964,1,6
4966,20,1
4968,1,5
4970,15,3
4972,5,2
4974,9,7
4976,11,5
4978,13,2
4980,5,8
4982,5,3
4984,5,5
4986,9,7
4988,4,5
4990,19,8
4992,20,8
4994,20,1
4996,13,4
4998,4,9
5000,11,4
5002,13,5
5004,13,3
5006,7,2
5008,15,6
5010,1,5
5012,21,2
5014,6,1
5016,11,4
5018,18,5
5020,2,6
5022,19,1
5024,1,3
5026,1,4
5028,7,7
5030,6,3
5032,8,2
5034,10,2
5036,2,4
5038,10,4
5040,17,9
5042,14,3
5044,6,5
5046,12,4
5048,13,6
5050,5,4
5052,4,9
5054,13,7
5056,5,2
5058,14,3
5060,7,6
5062,12,2
5064,12,6
5066,15,8
5068,6,7
5070,12,8
5072,18,3
5074,14,7
5076,20,5
5078,17,2
5080,14,8
5082,17,6
5084,16,5
5086,4,6
5088,16,7
5090,6,6
5092,3,6
5094,17,3
5096,15,8
5098,15,5
5100,8,3
5102,4,2
5104,1,3
5106,15,8
5108,7,3
5110,19,6
5112,21,6
5114,10,9
5116,12,1
5118,17,6
5120,16,6
5122,5,8
5124,8,3
5126,2,9
5128,8,8
5130,19,9
5132,15,2
5134,6,5
5136,1,7
5138,11,9
5140,1,7
5142,14,2
5144,15,9
5146,12,8
5148,8,4
5150,10,9
5152,6,7
5154,14,1
5156,5,6
5158,16,5
5160,2,3
5162,18,7
5164,13,7
5166,13,1
5168,15,7
5170,7,1
5172,6,5
5174,17,9
5176,2,3
5178,1,2
5180,8,4
5182,11,5
5184,16,7
5186,16,6
5188,10,4
5190,19,7
5192,14,1
5194,11,3
5196,13,6
5198,12,2
5200,20,4
5202,3,7
5204,4,8
5206,6,2
5208,7,9
5210,1,9
5212,21,8
5214,12,5
5216,9,9
5218,5,9
5220,10,9
5222,10,6
5224,4,9
5226,15,2
5228,10,3
5230,1,1
5232,1,8
5234,16,8
5236,3,6
5238,19,3
5240,15,9
5242,7,6
5244,5,9
5246,10,9
5248,6,1
5250,3,9
5252,3,6
5254,11,7
5256,15,5
5258,5,9
5260,13,2
5262,16,4
5264,15,9
5266,11,4
5268,6,2
5270,14,2
5272,16,6
5274,1,4
5276,4,1
5278,16,8
5280,9,1
5282,18,8
5284,7,3
5286,11,7
5288,21,1
5290,18,6
5292,17,9
5294,4,9
5296,9,2
5298,17,9
5300,15,9
5302,4,9
5304,6,1
5306,9,3
5308,6,8
5310,15,1
5312,6,6
5314,16,3
5316,16,2
5318,4,6
5320,12,8
5322,9,5
5324,13,3
5326,13,5
5328,1,2
5330,17,6
5332,13,1
5334,19,1
5336,10,7
5338,10,6
5340,17,5
5342,21,5
5344,15,2
5346,12,5
5348,8,9
5350,11,9
5352,17,1
5354,11,2
5356,16,2
5358,8,3
5360,2,9
5362,11,7
5364,12,8
5366,18,5
5368,10,4
5370,4,5
5372,19,7
5374,1,8
5376,9,9
5378,11,2
5380,6,1
5382,16,9
5384,4,6
5386,9,5
5388,12,2
5390,4,2
5392,14,2
5394,1,8
5396,10,1
5398,7,1
5400,19,1
5402,19,2
5404,12,8
5406,8,4
5408,20,6
5410,6,7
5412,10,5
5414,11,7
5416,12,1
5418,10,2
5420,14,5
5422,6,2
5424,19,9
5426,15,1
5428,5,1
5430,19,6
5432,2,1
5434,21,4
5436,21,1
5438,5,9
5440,11,7
5442,17,4
5444,12,4
5446,10,9
5448,20,1
5450,5,3
5452,4,8
5454,5,3
5456,11,8
5458,10,6
5460,18,5
5462,7,2
5464,21,9
5466,17,2
5468,12,5
5470,14,7
5472,5,2
5474,10,4
5476,2,7
5478,15,6
5480,12,1
5482,2,1
5484,16,8
5486,15,7
5488,2,4
5490,2,6
5492,13,8
5494,11,4
5496,6,8
5498,16,6
5500,13,8
5502,7,9
5504,6,1
5506,11,8
5508,4,5
5510,15,6
5512,20,1
5514,12,7
5516,18,3
5518,15,8
5520,17,5
5522,4,2
5524,16,6
5526,14,5
5528,4,9
5530,13,4
5532,9,3
5534,11,6
5536,10,2
5538,17,8
5540,17,3
5542,5,7
5544,15,4
5546,3,3
5548,19,5
5550,11,5
5552,20,4
5554,12,1
5556,15,4
5558,10,8
5560,7,2
5562,10,3
5564,9,5
5566,21,4
5568,15,9
5570,12,3
5572,8,1
5574,21,6
5576,5,3
5578,16,6
5580,11,7
5582,12,2
5584,7,5
5586,9,8
5588,10,5
5590,3,3
5592,5,7
5594,16,5
5596,14,1
5598,11,3
5600,2,9
5602,1,8
5604,10,1
5606,7,7
5608,15,7
5610,15,3
5612,14,5
5614,11,7
5616,1,8
5618,2,3
5620,10,8
5622,2,1
5624,16,7
5626,5,3
5628,21,2
5630,7,9
5632,9,3
5634,20,1
5636,7,4
5638,12,4
5640,1,1
5642,13,8
5644,12,6
5646,11,8
5648,17,4
5650,19,7
5652,3,9
5654,11,9
5656,2,5
5658,12,7
5660,9,4
5662,20,6
5664,14,6
5666,12,3
5668,21,2
5670,19,6
5672,18,6
5674,6,6
5676,4,7
5678,5,5
5680,5,9
5682,18,2
5684,3,4
5686,21,5
5688,6,5
5690,13,3
5692,12,7
5694,14,9
5696,15,9
5698,20,8
5700,2,3
5702,13,2
5704,19,1
5706,21,5
5708,8,9
5710,7,9
5712,10,9
5714,20,1
5716,14,3
5718,6,3
5720,2,3
5722,5,5
5724,4,3
5726,2,8
5728,19,9
5730,20,9
5732,9,8
5734,20,6
5736,10,5
5738,5,2
5740,12,2
5742,20,1
5744,5,2
5746,12,3
5748,12,1
5750,6,9
5752,16,3
5754,14,2
5756,11,3
5758,12,2
5760,15,3
5762,2,4
5764,6,9
5766,9,1
5768,12,7
5770,6,5
5772,8,3
5774,20,1
5776,2,5
5778,11,1
5780,12,3
5782,18,5
5784,13,7
5786,4,1
5788,19,5
5790,2,3
5792,10,7
5794,1,8
5796,19,9
5798,15,8
5800,12,1
5802,1,7
5804,16,4
5806,6,6
5808,14,9
5810,14,5
5812,14,2
5814,7,9
5816,2,3
5818,3,8
5820,10,3
5822,6,1
5824,7,5
5826,1,4
5828,1,1
5830,2,1
5832,5,7
5834,13,9
5836,8,8
5838,18,7
5840,20,3
5842,14,4
5844,19,8
5846,4,6
5848,20,4
5850,10,9
5852,18,1
5854,12,4
5856,18,8
5858,5,7
5860,2,5
5862,15,5
5864,9,9
5866,11,7
5868,2,1
5870,9,4
5872,15,8
5874,3,2
5876,11,1
5878,1,4
5880,14,5
5882,9,4
5884,18,8
5886,19,2
5888,12,6
5890,2,6
5892,12,6
5894,13,8
5896,13,8
5898,12,6
5900,16,6
5902,11,6
5904,8,7
5906,6,1
5908,16,4
5910,2,3
5912,17,3
5914,11,7
5916,13,5
5918,15,3
5920,12,4
5922,13,4
5924,14,1
5926,15,5
5928,20,2
5930,5,3
5932,10,6
5934,7,6
5936,14,8
5938,6,8
5940,18,2
5942,20,4
5944,10,8
5946,2,7
5948,14,8
5950,15,6
5952,10,4
5954,15,4
5956,12,1
5958,13,3
5960,11,5
5962,9,9
5964,13,4
5966,11,3
5968,15,4
5970,4,2
5972,11,7
5974,6,3
5976,3,9
5978,13,2
5980,11,2
5982,5,2
5984,18,8
5986,21,4
5988,3,8
5990,19,1
5992,5,2
5994,11,4
5996,8,7
5998,11,3
6000,10,7
